참조표준명,지역,성별,나이(세),고혈압약복용자포함여부,측정값평균(mmHg),확장불확도(mmHg),측정수(건),표준편차(mmHg),1분위수(Percentile),5분위수(Percentile),10분위(Percentile),25분위(Percentile),50분위(Percentile),75분위(Percentile),90분위(Percentile),95분위(Percentile),99분위(Percentile)
이완기,서울,남성,51~52세,포함,79,34,43764,14,57,63,66,72,79,85,91,96,106
이완기,서울,남성,53~54세,포함,79,34,42603,14,58,63,66,72,79,85,90,96,106
이완기,서울,남성,55~56세,포함,79,34,42189,14,58,63,66,72,79,85,91,96,105
이완기,서울,남성,57~58세,포함,79,34,45388,14,57,63,66,72,79,85,90,95,104
이완기,서울,남성,59~60세,포함,79,34,45878,14,57,62,66,72,79,85,90,95,103
이완기,서울,남성,61~62세,포함,78,34,40420,14,57,62,66,72,79,85,90,94,102
이완기,서울,남성,63~64세,포함,78,34,37540,14,57,62,66,71,78,84,90,94,101
이완기,서울,남성,65~66세,포함,78,34,31843,14,56,62,65,71,78,84,90,93,101
이완기,서울,남성,67~68세,포함,77,34,25537,14,56,61,65,70,78,83,89,92,100
이완기,서울,남성,69~70세,포함,77,34,25313,14,55,61,64,70,77,83,89,92,100
이완기,서울,남성,71~72세,포함,76,34,21701,14,55,60,64,70,76,82,88,92,100
이완기,서울,남성,73~74세,포함,76,35,16855,14,53,60,63,69,76,82,88,91,100
이완기,서울,남성,75세이상,포함,74,36,47589,15,52,59,62,68,74,80,87,91,100
이완기,서울,여성,20~24세,포함,69,30,33591,11,51,56,60,62,68,74,80,83,89
이완기,서울,여성,25~26세,포함,69,29,34665,11,52,56,60,62,68,74,80,83,90
이완기,서울,여성,27~28세,포함,68,29,41542,11,51,56,59,62,68,74,80,83,90
이완기,서울,여성,29~30세,포함,69,30,40624,11,51,56,59,62,68,74,80,84,92
이완기,서울,여성,31~32세,포함,69,30,37521,12,52,56,59,62,68,74,80,85,93
이완기,서울,여성,33~34세,포함,69,31,35040,12,52,56,59,62,68,75,81,85,94
이완기,서울,여성,35~36세,포함,69,31,35295,12,52,56,59,63,69,75,81,85,96
이완기,서울,여성,37~38세,포함,70,32,34667,12,52,56,60,63,69,76,82,86,97
이완기,서울,여성,39~40세,포함,71,32,46931,13,52,57,60,64,70,77,84,88,99
이완기,서울,여성,41~42세,포함,71,33,44728,13,52,57,60,64,70,78,84,89,100
이완기,서울,여성,43~44세,포함,72,33,46781,13,52,57,60,64,71,78,85,89,100
이완기,서울,여성,45~46세,포함,73,34,50721,14,52,58,60,65,72,79,86,90,100
이완기,서울,여성,47~48세,포함,73,34,52737,14,53,58,60,66,72,80,86,90,100
이완기,서울,여성,49~50세,포함,74,35,51755,15,53,59,61,66,73,80,87,91,100
이완기,서울,여성,51~52세,포함,75,35,48314,15,54,60,61,67,74,81,88,91,100
이완기,서울,여성,53~54세,포함,75,35,49201,15,54,60,62,68,74,81,88,91,100
이완기,서울,여성,55~56세,포함,75,35,50391,14,54,60,62,68,74,81,87,90,100
이완기,서울,여성,57~58세,포함,75,35,56592,14,54,60,62,68,75,81,88,90,100
이완기,서울,여성,59~60세,포함,75,35,54193,14,54,60,62,68,75,81,88,90,100
이완기,서울,여성,61~62세,포함,75,35,49266,14,54,60,63,69,75,81,88,91,99
이완기,서울,여성,63~64세,포함,75,35,45919,15,54,60,63,69,75,82,88,91,99
이완기,서울,여성,65~66세,포함,76,35,37861,15,54,60,63,69,76,82,88,91,100
이완기,서울,여성,67~68세,포함,75,35,29434,15,54,60,63,69,75,82,88,91,99
이완기,서울,여성,69~70세,포함,76,35,29686,14,54,60,63,69,75,82,88,91,99
이완기,서울,여성,71~72세,포함,75,35,24932,14,53,60,63,69,75,81,88,90,99
이완기,서울,여성,73~74세,포함,75,35,18813,14,54,60,63,69,75,81,88,90,99
이완기,서울,여성,75세이상,포함,75,36,52059,15,53,60,62,68,75,81,88,91,100
이완기,부산,남성,20~24세,포함,72,30,8775,11,57,60,61,68,71,78,82,86,92
이완기,부산,남성,25~26세,포함,73,30,9112,11,57,60,62,68,72,79,83,86,95
이완기,부산,남성,27~28세,포함,74,30,12061,12,58,60,63,70,73,80,84,88,96
이완기,부산,남성,29~30세,포함,74,31,12594,12,58,60,64,70,74,80,85,88,100
이완기,부산,남성,31~32세,포함,75,31,12911,12,59,60,64,70,74,80,85,89,100
이완기,부산,남성,33~34세,포함,76,32,13593,12,60,60,64,70,75,80,87,90,100
이완기,부산,남성,35~36세,포함,76,32,15449,13,60,61,65,70,76,80,88,90,103
이완기,부산,남성,37~38세,포함,76,32,17424,13,60,62,65,70,76,80,88,90,103
이완기,부산,남성,39~40세,포함,77,33,20290,13,60,61,65,70,77,81,88,92,104
이완기,부산,남성,41~42세,포함,77,33,17754,13,60,62,65,70,77,82,88,92,103
이완기,부산,남성,43~44세,포함,77,33,18335,13,60,62,65,70,77,82,89,94,105
이완기,부산,남성,45~46세,포함,77,33,19833,14,60,61,65,70,77,82,89,94,104
이완기,부산,남성,47~48세,포함,77,34,19895,14,60,62,66,70,78,83,89,94,105
이완기,부산,남성,49~50세,포함,77,34,19635,14,59,61,65,70,77,82,89,94,104
이완기,부산,남성,51~52세,포함,77,34,18370,14,60,61,66,70,77,82,89,93,102
이완기,부산,남성,53~54세,포함,77,34,17904,14,60,61,65,70,77,82,89,92,103
이완기,부산,남성,55~56세,포함,77,34,18991,14,59,61,65,70,77,82,89,92,100
이완기,부산,남성,57~58세,포함,77,34,21278,14,59,61,65,70,76,81,89,92,100
이완기,부산,남성,59~60세,포함,76,35,21510,14,60,61,65,70,76,81,88,91,100
이완기,부산,남성,61~62세,포함,76,35,19489,14,59,60,64,70,76,80,88,90,100
이완기,부산,남성,63~64세,포함,76,35,18298,14,58,60,64,70,76,80,88,90,100
이완기,부산,남성,65~66세,포함,75,35,15002,14,58,60,64,70,75,80,88,90,100
이완기,부산,남성,67~68세,포함,75,35,12542,15,57,60,64,70,74,80,87,90,100
이완기,부산,남성,69~70세,포함,75,35,12205,15,57,60,63,70,74,80,86,90,100
이완기,부산,남성,71~72세,포함,75,35,9940,15,56,60,63,69,74,80,86,90,100
이완기,부산,남성,73~74세,포함,74,36,7771,15,56,60,62,68,74,80,86,90,99
이완기,부산,남성,75세이상,포함,74,36,22025,15,55,60,61,68,72,80,86,90,98
이완기,부산,여성,20~24세,포함,68,28,13296,10,54,59,60,62,68,73,79,80,88
이완기,부산,여성,25~26세,포함,68,29,11535,10,54,59,60,62,68,73,79,80,88
이완기,부산,여성,27~28세,포함,69,28,11906,10,54,59,60,62,69,73,79,80,89
이완기,부산,여성,29~30세,포함,69,29,11069,11,53,59,60,62,69,73,79,81,89
이완기,부산,여성,31~32세,포함,69,29,9866,11,54,59,60,62,69,74,79,81,89
이완기,부산,여성,33~34세,포함,69,30,8981,11,54,59,60,63,69,74,80,83,90
이완기,부산,여성,35~36세,포함,69,30,10124,11,54,59,60,63,70,75,80,84,92
이완기,부산,여성,37~38세,포함,70,31,11092,12,54,59,60,63,69,75,80,84,92
이완기,부산,여성,39~40세,포함,70,31,17511,12,54,60,60,64,70,76,80,86,95
이완기,부산,여성,41~42세,포함,70,32,16236,12,54,60,60,64,70,76,81,86,96
이완기,부산,여성,43~44세,포함,71,32,17628,13,54,60,60,64,70,77,82,87,98
이완기,부산,여성,45~46세,포함,71,33,19237,13,54,60,60,65,70,77,83,88,99
이완기,부산,여성,47~48세,포함,72,33,20357,13,54,60,60,65,70,78,83,88,98
이완기,부산,여성,49~50세,포함,72,34,21255,14,55,60,60,66,71,79,85,89,99
이완기,부산,여성,51~52세,포함,73,34,20686,14,55,60,60,66,71,79,85,89,100
이완기,부산,여성,53~54세,포함,73,35,21086,14,56,60,60,66,72,79,85,89,99
이완기,부산,여성,55~56세,포함,73,34,22512,14,56,60,60,66,72,80,85,89,98
이완기,부산,여성,57~58세,포함,73,35,26572,14,56,60,60,67,72,80,85,89,98
이완기,부산,여성,59~60세,포함,73,35,25445,14,56,60,61,67,72,80,85,89,97
이완기,부산,여성,61~62세,포함,73,35,23424,14,56,60,61,68,72,80,85,89,97
이완기,부산,여성,63~64세,포함,73,35,21677,14,57,60,62,68,72,80,85,90,97
이완기,부산,여성,65~66세,포함,74,35,18751,15,57,60,62,68,72,80,85,90,98
이완기,부산,여성,67~68세,포함,74,35,14945,15,56,60,62,68,72,80,85,90,97
이완기,부산,여성,69~70세,포함,74,36,14208,15,57,60,62,68,73,80,85,90,98
이완기,부산,여성,71~72세,포함,74,35,11184,15,56,60,62,68,73,80,85,90,96
이완기,부산,여성,73~74세,포함,74,36,8630,15,55,60,62,68,73,80,85,90,98
이완기,부산,여성,75세이상,포함,74,36,23081,15,56,60,62,68,73,80,86,90,98
이완기,대구,남성,20~24세,포함,73,30,5730,12,55,60,61,68,72,79,82,86,92
이완기,대구,남성,25~26세,포함,74,30,5227,11,55,60,63,69,74,80,84,88,96
이완기,대구,남성,27~28세,포함,74,30,6799,11,57,60,63,70,74,80,85,88,96
이완기,대구,남성,29~30세,포함,75,31,7079,12,58,60,64,70,75,80,86,89,100
이완기,대구,남성,31~32세,포함,76,31,6847,12,58,61,65,70,76,80,87,89,100
이완기,대구,남성,33~34세,포함,77,31,7221,12,59,62,66,70,76,82,88,90,104
이완기,대구,남성,35~36세,포함,77,31,7654,12,60,63,66,70,77,83,88,91,104
이완기,대구,남성,37~38세,포함,78,31,8520,12,60,64,67,71,78,83,89,92,104
이완기,대구,남성,39~40세,포함,78,32,9845,13,59,63,67,71,78,84,89,94,106
이완기,대구,남성,41~42세,포함,78,32,8902,13,60,63,67,71,79,84,89,94,105
이완기,대구,남성,43~44세,포함,79,32,9450,13,60,63,67,72,79,84,90,95,106
이완기,대구,남성,45~46세,포함,79,33,9956,13,59,64,68,72,79,85,90,96,107
이완기,대구,남성,47~48세,포함,79,33,10041,13,60,64,68,72,80,85,90,96,106
이완기,대구,남성,49~50세,포함,79,33,9996,14,60,64,68,72,80,85,90,96,106
이완기,대구,남성,51~52세,포함,79,34,9179,14,59,64,68,72,80,85,90,96,106
이완기,대구,남성,53~54세,포함,79,34,8795,14,59,64,68,72,80,85,90,96,104
이완기,대구,남성,55~56세,포함,79,34,9097,14,60,64,68,72,80,85,90,95,104
이완기,대구,남성,57~58세,포함,79,34,9476,14,60,64,68,72,80,85,90,95,103
이완기,대구,남성,59~60세,포함,79,35,9200,14,59,63,67,71,80,84,90,94,102
이완기,대구,남성,61~62세,포함,78,35,8198,14,58,63,68,71,79,84,90,94,101
이완기,대구,남성,63~64세,포함,78,35,7387,14,60,63,68,70,79,84,90,93,102
이완기,대구,남성,65~66세,포함,78,35,6316,15,59,63,67,70,79,84,90,93,101
이완기,대구,남성,67~68세,포함,77,35,5284,14,58,61,66,70,78,83,89,92,100
이완기,대구,남성,69~70세,포함,77,35,5014,15,58,61,66,70,78,82,90,92,100
이완기,대구,남성,71~72세,포함,77,35,3813,15,57,61,66,70,78,82,89,91,100
이완기,대구,남성,73~74세,포함,77,35,3058,14,57,61,66,70,77,82,89,90,100
이완기,대구,남성,75세이상,포함,76,37,10169,16,55,60,63,70,76,80,88,90,100
이완기,대구,여성,20~24세,포함,69,30,6927,11,52,58,60,62,69,75,80,83,88
이완기,대구,여성,25~26세,포함,69,29,5670,11,53,59,60,63,70,75,80,83,89
이완기,대구,여성,27~28세,포함,69,30,5571,11,53,59,60,63,70,75,80,83,89
이완기,대구,여성,29~30세,포함,69,30,4687,11,53,59,60,63,70,75,80,84,89
이완기,대구,여성,31~32세,포함,70,30,3901,12,53,59,60,63,70,75,80,84,90
이완기,대구,여성,33~34세,포함,70,31,3737,12,51,59,60,63,70,75,81,84,92
이완기,대구,여성,35~36세,포함,70,31,4184,12,53,59,60,64,70,76,81,86,94
이완기,대구,여성,37~38세,포함,71,32,4462,13,53,59,60,64,70,77,82,86,95
이완기,대구,여성,39~40세,포함,72,32,6980,13,53,59,60,65,70,78,84,88,98
이완기,대구,여성,41~42세,포함,72,33,6935,13,53,60,60,65,70,79,84,88,100
이완기,대구,여성,43~44세,포함,73,33,7584,13,54,60,60,66,72,80,85,88,100
이완기,대구,여성,45~46세,포함,73,33,8351,13,53,60,60,67,72,80,85,89,100
이완기,대구,여성,47~48세,포함,74,34,9018,14,53,60,60,67,73,80,86,90,100
이완기,대구,여성,49~50세,포함,74,35,9723,14,54,60,61,68,74,80,87,90,101
이완기,대구,여성,51~52세,포함,75,35,9481,14,55,60,62,69,74,80,87,90,100
이완기,대구,여성,53~54세,포함,75,35,9796,14,55,60,62,69,75,80,88,90,100
이완기,대구,여성,55~56세,포함,75,35,10265,14,55,60,62,69,75,80,88,90,100
이완기,대구,여성,57~58세,포함,75,35,11343,15,56,60,63,70,75,80,88,90,100
이완기,대구,여성,59~60세,포함,76,35,10900,15,56,60,64,70,75,81,88,90,100
이완기,대구,여성,61~62세,포함,76,35,9894,15,57,60,64,70,76,81,88,90,100
이완기,대구,여성,63~64세,포함,76,35,9418,15,58,60,65,70,76,82,88,91,100
이완기,대구,여성,65~66세,포함,76,36,8329,15,57,60,64,70,77,82,88,91,100
이완기,대구,여성,67~68세,포함,77,36,6335,15,58,60,65,70,77,82,88,91,100
이완기,대구,여성,69~70세,포함,77,36,6443,15,59,61,65,70,77,82,88,91,100
이완기,대구,여성,71~72세,포함,76,36,4896,15,58,60,65,70,76,81,88,90,100
이완기,대구,여성,73~74세,포함,76,36,3972,15,57,60,65,70,76,81,88,91,100
이완기,대구,여성,75세이상,포함,76,37,11884,16,56,60,64,70,76,81,89,91,100
이완기,인천,남성,20~24세,포함,74,30,10800,12,55,60,62,68,74,80,85,88,98
이완기,인천,남성,25~26세,포함,75,30,10623,12,56,60,63,70,75,80,86,88,99
이완기,인천,남성,27~28세,포함,76,31,13949,12,56,61,64,70,76,80,87,89,100
이완기,인천,남성,29~30세,포함,77,31,14176,12,57,62,65,70,76,82,88,91,102
이완기,인천,남성,31~32세,포함,77,31,14336,12,58,62,65,70,78,83,88,92,103
이완기,인천,남성,33~34세,포함,78,32,15000,12,58,62,66,71,78,84,89,95,106
이완기,인천,남성,35~36세,포함,79,32,17345,13,59,63,67,72,79,85,90,96,108
이완기,인천,남성,37~38세,포함,79,32,19249,13,59,64,68,72,79,85,90,98,109
이완기,인천,남성,39~40세,포함,80,32,21375,13,59,64,68,73,79,86,90,98,108
이완기,인천,남성,41~42세,포함,80,32,19037,13,59,64,68,73,80,86,91,98,110
이완기,인천,남성,43~44세,포함,80,32,19619,13,59,64,68,74,80,86,92,98,109
이완기,인천,남성,45~46세,포함,80,33,20204,13,59,65,68,74,80,86,92,98,108
이완기,인천,남성,47~48세,포함,80,33,20408,13,59,64,68,74,80,86,92,98,108
이완기,인천,남성,49~50세,포함,80,33,20134,13,59,64,68,74,80,86,91,98,108
이완기,인천,남성,51~52세,포함,80,33,18555,13,59,64,68,74,80,86,91,98,106
이완기,인천,남성,53~54세,포함,80,33,18848,13,59,64,68,73,80,86,91,97,105
이완기,인천,남성,55~56세,포함,80,33,19150,13,59,64,68,73,80,86,90,96,104
이완기,인천,남성,57~58세,포함,79,34,20145,14,58,63,68,73,80,85,90,96,104
이완기,인천,남성,59~60세,포함,79,34,18317,14,58,63,67,72,79,85,90,95,102
이완기,인천,남성,61~62세,포함,79,34,14038,14,58,63,67,72,79,85,90,95,102
이완기,인천,남성,63~64세,포함,78,34,11711,14,57,63,66,72,79,84,90,94,101
이완기,인천,남성,65~66세,포함,78,34,9355,14,56,62,66,71,78,84,90,94,101
이완기,인천,남성,67~68세,포함,78,34,7260,14,56,63,65,71,78,84,89,93,102
이완기,인천,남성,69~70세,포함,77,35,7211,14,56,61,65,70,78,83,90,93,101
이완기,인천,남성,71~72세,포함,77,35,5568,14,55,60,64,70,77,83,89,92,100
이완기,인천,남성,73~74세,포함,76,35,3977,15,54,60,63,70,76,82,89,92,100
이완기,인천,남성,75세이상,포함,75,36,10442,15,52,59,61,68,75,80,88,90,100
이완기,인천,여성,20~24세,포함,70,29,15186,11,52,58,60,64,70,76,80,84,90
이완기,인천,여성,25~26세,포함,70,29,11733,11,53,58,60,64,70,76,80,84,90
이완기,인천,여성,27~28세,포함,70,30,12228,11,52,58,60,64,70,76,81,85,93
이완기,인천,여성,29~30세,포함,71,30,10668,11,53,58,60,64,70,76,81,85,94
이완기,인천,여성,31~32세,포함,71,31,9367,12,53,58,60,64,70,77,82,87,99
이완기,인천,여성,33~34세,포함,72,31,8969,12,53,59,60,65,70,78,83,88,99
이완기,인천,여성,35~36세,포함,72,31,9931,12,53,59,60,65,71,78,84,88,100
이완기,인천,여성,37~38세,포함,72,31,10563,12,53,59,60,66,71,78,84,88,100
이완기,인천,여성,39~40세,포함,73,32,16134,13,54,60,61,66,72,79,86,89,100
이완기,인천,여성,41~42세,포함,74,32,15407,13,55,60,61,67,73,80,86,89,100
이완기,인천,여성,43~44세,포함,74,33,16693,13,54,60,62,67,74,80,86,90,100
이완기,인천,여성,45~46세,포함,74,33,18204,13,55,60,62,67,74,80,87,90,100
이완기,인천,여성,47~48세,포함,75,33,19191,14,55,60,62,68,75,81,88,90,100
이완기,인천,여성,49~50세,포함,76,34,20059,14,55,60,63,69,75,81,88,91,101
이완기,인천,여성,51~52세,포함,76,34,19228,14,55,60,63,70,76,82,88,92,101
이완기,인천,여성,53~54세,포함,76,34,19365,14,55,60,63,70,76,82,88,91,100
이완기,인천,여성,55~56세,포함,76,34,18876,14,55,60,64,70,76,82,88,91,100
이완기,인천,여성,57~58세,포함,76,34,20074,14,55,60,64,70,76,82,88,90,100
이완기,인천,여성,59~60세,포함,76,34,17226,14,55,60,64,70,76,82,88,91,100
이완기,인천,여성,61~62세,포함,76,34,14619,14,56,60,64,70,76,82,88,91,100
이완기,인천,여성,63~64세,포함,76,35,12368,14,55,60,64,70,76,82,88,91,100
이완기,인천,여성,65~66세,포함,76,35,9599,14,55,60,64,70,76,82,88,91,100
이완기,인천,여성,67~68세,포함,76,34,7105,14,55,60,64,70,76,81,88,90,100
이완기,인천,여성,69~70세,포함,76,35,6965,14,55,60,64,70,76,82,88,92,100
이완기,인천,여성,71~72세,포함,76,35,5821,15,54,60,64,70,76,81,88,91,100
이완기,인천,여성,73~74세,포함,75,35,4288,15,55,60,63,69,76,81,88,91,100
이완기,인천,여성,75세이상,포함,75,37,13010,16,53,60,62,68,75,81,88,91,100
이완기,광주,남성,20~24세,포함,72,30,4969,11,55,60,60,68,71,78,81,85,90
이완기,광주,남성,25~26세,포함,73,29,4343,11,57,60,62,69,73,80,82,86,92
이완기,광주,남성,27~28세,포함,74,30,5575,11,58,60,62,70,74,80,84,88,95
이완기,광주,남성,29~30세,포함,74,30,5542,11,57,60,63,70,74,80,84,88,100
이완기,광주,남성,31~32세,포함,75,30,5799,11,58,60,64,70,75,80,85,88,98
이완기,광주,남성,33~34세,포함,75,31,6492,12,59,60,64,70,76,80,86,89,100
이완기,광주,남성,35~36세,포함,76,30,7446,12,59,60,65,70,76,80,86,89,100
이완기,광주,남성,37~38세,포함,76,31,8162,12,59,61,65,70,77,80,87,90,100
이완기,광주,남성,39~40세,포함,76,31,9865,12,59,61,66,70,78,80,88,90,100
이완기,광주,남성,41~42세,포함,77,31,9452,12,59,61,66,70,78,80,88,90,100
이완기,광주,남성,43~44세,포함,77,31,9919,12,59,61,65,70,78,81,88,90,100
이완기,광주,남성,45~46세,포함,77,32,10314,13,58,61,66,70,78,82,88,92,103
이완기,광주,남성,47~48세,포함,77,32,10432,13,59,61,66,70,78,82,88,91,101
이완기,광주,남성,49~50세,포함,78,33,10012,13,57,61,66,70,78,82,89,93,102
